,filename,filepath,compression,ext,mime,q_hash,q_name,source,source_class
0,AgenziaANSAFacebookIMG0.jpg,AgenziaANSA/AgenziaANSAFacebookIMG0.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
1,AgenziaANSAFacebookIMG1.jpg,AgenziaANSA/AgenziaANSAFacebookIMG1.jpg,99,.jpg,image/jpeg,52498386cb86d5fa36f1d7ee2d52ef42,jpeg_099_52498,AgenziaANSA,0
2,AgenziaANSAFacebookIMG10.jpg,AgenziaANSA/AgenziaANSAFacebookIMG10.jpg,90,.jpg,image/jpeg,9158c468b7a141a3ceadbd5cd06d026d,jpeg_090_9158c,AgenziaANSA,0
3,AgenziaANSAFacebookIMG100.jpg,AgenziaANSA/AgenziaANSAFacebookIMG100.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
4,AgenziaANSAFacebookIMG101.jpg,AgenziaANSA/AgenziaANSAFacebookIMG101.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
5,AgenziaANSAFacebookIMG102.jpg,AgenziaANSA/AgenziaANSAFacebookIMG102.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
6,AgenziaANSAFacebookIMG103.jpg,AgenziaANSA/AgenziaANSAFacebookIMG103.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
7,AgenziaANSAFacebookIMG104.jpg,AgenziaANSA/AgenziaANSAFacebookIMG104.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
8,AgenziaANSAFacebookIMG105.jpg,AgenziaANSA/AgenziaANSAFacebookIMG105.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
9,AgenziaANSAFacebookIMG106.jpg,AgenziaANSA/AgenziaANSAFacebookIMG106.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
10,AgenziaANSAFacebookIMG107.png,AgenziaANSA/AgenziaANSAFacebookIMG107.png,92,.png,image/png,,png_092,AgenziaANSA,0
11,AgenziaANSAFacebookIMG108.jpg,AgenziaANSA/AgenziaANSAFacebookIMG108.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
12,AgenziaANSAFacebookIMG109.jpg,AgenziaANSA/AgenziaANSAFacebookIMG109.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
13,AgenziaANSAFacebookIMG11.jpg,AgenziaANSA/AgenziaANSAFacebookIMG11.jpg,90,.jpg,image/jpeg,9158c468b7a141a3ceadbd5cd06d026d,jpeg_090_9158c,AgenziaANSA,0
14,AgenziaANSAFacebookIMG110.jpg,AgenziaANSA/AgenziaANSAFacebookIMG110.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
15,AgenziaANSAFacebookIMG111.jpg,AgenziaANSA/AgenziaANSAFacebookIMG111.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
16,AgenziaANSAFacebookIMG112.jpg,AgenziaANSA/AgenziaANSAFacebookIMG112.jpg,89,.jpg,image/jpeg,3e6767ac6dd0b99976194693049d0f0f,jpeg_089_3e676,AgenziaANSA,0
17,AgenziaANSAFacebookIMG113.jpg,AgenziaANSA/AgenziaANSAFacebookIMG113.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
18,AgenziaANSAFacebookIMG114.jpg,AgenziaANSA/AgenziaANSAFacebookIMG114.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
19,AgenziaANSAFacebookIMG115.jpg,AgenziaANSA/AgenziaANSAFacebookIMG115.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
20,AgenziaANSAFacebookIMG116.jpg,AgenziaANSA/AgenziaANSAFacebookIMG116.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
21,AgenziaANSAFacebookIMG117.jpg,AgenziaANSA/AgenziaANSAFacebookIMG117.jpg,91,.jpg,image/jpeg,03ddb41e65c38fd31a0d89e1b41edef5,jpeg_091_03ddb,AgenziaANSA,0
22,AgenziaANSAFacebookIMG118.jpg,AgenziaANSA/AgenziaANSAFacebookIMG118.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
23,AgenziaANSAFacebookIMG119.jpg,AgenziaANSA/AgenziaANSAFacebookIMG119.jpg,90,.jpg,image/jpeg,9158c468b7a141a3ceadbd5cd06d026d,jpeg_090_9158c,AgenziaANSA,0
24,AgenziaANSAFacebookIMG12.jpg,AgenziaANSA/AgenziaANSAFacebookIMG12.jpg,75,.jpg,image/jpeg,9f8a9109f7a07fc2ecfdd7e92847019c,jpeg_075_9f8a9,AgenziaANSA,0
25,AgenziaANSAFacebookIMG120.jpg,AgenziaANSA/AgenziaANSAFacebookIMG120.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
26,AgenziaANSAFacebookIMG121.jpg,AgenziaANSA/AgenziaANSAFacebookIMG121.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
27,AgenziaANSAFacebookIMG122.jpg,AgenziaANSA/AgenziaANSAFacebookIMG122.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
28,AgenziaANSAFacebookIMG123.jpg,AgenziaANSA/AgenziaANSAFacebookIMG123.jpg,91,.jpg,image/jpeg,03ddb41e65c38fd31a0d89e1b41edef5,jpeg_091_03ddb,AgenziaANSA,0
29,AgenziaANSAFacebookIMG124.jpg,AgenziaANSA/AgenziaANSAFacebookIMG124.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
30,AgenziaANSAFacebookIMG125.jpg,AgenziaANSA/AgenziaANSAFacebookIMG125.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
31,AgenziaANSAFacebookIMG126.jpg,AgenziaANSA/AgenziaANSAFacebookIMG126.jpg,88,.jpg,image/jpeg,f53d1cce153007e697adb0ae855a88dc,jpeg_088_f53d1,AgenziaANSA,0
32,AgenziaANSAFacebookIMG127.jpg,AgenziaANSA/AgenziaANSAFacebookIMG127.jpg,88,.jpg,image/jpeg,f53d1cce153007e697adb0ae855a88dc,jpeg_088_f53d1,AgenziaANSA,0
33,AgenziaANSAFacebookIMG128.jpg,AgenziaANSA/AgenziaANSAFacebookIMG128.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
34,AgenziaANSAFacebookIMG129.jpg,AgenziaANSA/AgenziaANSAFacebookIMG129.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
35,AgenziaANSAFacebookIMG13.jpg,AgenziaANSA/AgenziaANSAFacebookIMG13.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
36,AgenziaANSAFacebookIMG130.jpg,AgenziaANSA/AgenziaANSAFacebookIMG130.jpg,90,.jpg,image/jpeg,9158c468b7a141a3ceadbd5cd06d026d,jpeg_090_9158c,AgenziaANSA,0
37,AgenziaANSAFacebookIMG131.jpg,AgenziaANSA/AgenziaANSAFacebookIMG131.jpg,91,.jpg,image/jpeg,03ddb41e65c38fd31a0d89e1b41edef5,jpeg_091_03ddb,AgenziaANSA,0
38,AgenziaANSAFacebookIMG132.jpg,AgenziaANSA/AgenziaANSAFacebookIMG132.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
39,AgenziaANSAFacebookIMG133.jpg,AgenziaANSA/AgenziaANSAFacebookIMG133.jpg,90,.jpg,image/jpeg,9158c468b7a141a3ceadbd5cd06d026d,jpeg_090_9158c,AgenziaANSA,0
40,AgenziaANSAFacebookIMG134.jpg,AgenziaANSA/AgenziaANSAFacebookIMG134.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
41,AgenziaANSAFacebookIMG135.png,AgenziaANSA/AgenziaANSAFacebookIMG135.png,92,.png,image/png,,png_092,AgenziaANSA,0
42,AgenziaANSAFacebookIMG136.jpg,AgenziaANSA/AgenziaANSAFacebookIMG136.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
43,AgenziaANSAFacebookIMG137.jpg,AgenziaANSA/AgenziaANSAFacebookIMG137.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
44,AgenziaANSAFacebookIMG138.jpg,AgenziaANSA/AgenziaANSAFacebookIMG138.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
45,AgenziaANSAFacebookIMG139.jpg,AgenziaANSA/AgenziaANSAFacebookIMG139.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
46,AgenziaANSAFacebookIMG14.jpg,AgenziaANSA/AgenziaANSAFacebookIMG14.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
47,AgenziaANSAFacebookIMG140.png,AgenziaANSA/AgenziaANSAFacebookIMG140.png,92,.png,image/png,,png_092,AgenziaANSA,0
48,AgenziaANSAFacebookIMG141.png,AgenziaANSA/AgenziaANSAFacebookIMG141.png,92,.png,image/png,,png_092,AgenziaANSA,0
49,AgenziaANSAFacebookIMG142.jpg,AgenziaANSA/AgenziaANSAFacebookIMG142.jpg,90,.jpg,image/jpeg,9158c468b7a141a3ceadbd5cd06d026d,jpeg_090_9158c,AgenziaANSA,0
50,AgenziaANSAFacebookIMG143.jpg,AgenziaANSA/AgenziaANSAFacebookIMG143.jpg,75,.jpg,image/jpeg,9f8a9109f7a07fc2ecfdd7e92847019c,jpeg_075_9f8a9,AgenziaANSA,0
51,AgenziaANSAFacebookIMG144.jpg,AgenziaANSA/AgenziaANSAFacebookIMG144.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
52,AgenziaANSAFacebookIMG145.jpg,AgenziaANSA/AgenziaANSAFacebookIMG145.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
53,AgenziaANSAFacebookIMG146.jpg,AgenziaANSA/AgenziaANSAFacebookIMG146.jpg,92,.jpg,image/jpeg,92e341e69181dee98ac46d2bf297e3f6,jpeg_092_92e34,AgenziaANSA,0
54,AgenziaANSAFacebookIMG147.jpg,AgenziaANSA/AgenziaANSAFacebookIMG147.jpg,85,.jpg,image/jpeg,08f295d39e241244d37eb8701d777f86,jpeg_085_08f29,AgenziaANSA,0
